Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Altitude (meters),Vertical accuracy (degrees),Horizontal accuracy (degrees),Course (degrees),Difcourse: course variation (degrees),Boolean of system activated (1 if >50km/h),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),X: car position relative to lane center (meters),Phi: car angle relative to lane curvature (degrees),W: road width (meters),"State of the lane det. algorithm [-1=calibrating, 0=initializing, 1=undetected, 2=detected/running]",Distance to ahead vehicle in current lane (meters) [value -1 means no car is detected in front],Time of impact to ahead vehicle (seconds) [distance related to own speed],Number of detected vehicles in this frame (traffic),GPS speed (km/h) [same as in RAW GPS],Maximum allowed speed of current road (km/h),"Reliability of obtained maxspeed (0=unknown, 1=reliable, 2=used previously obtained maxspeed,3=estimated by type of road)","Type of road (1, trunk, secondary...)",Number of lanes in current road,"Estimated current lane (1=right lane, 2=first left lane, 3=second left lane, etc) [experimental]",GPS Latitude used to query OSM (degrees),GPS Longitude used to query OSM (degrees),OSM delay to answer query (seconds),GPS speed (km/h) [same as in RAW GPS]],Behavior
682.34,144.6,40.481342,-3.402055,589.4,4,5,36.6,0.703,1,0.003,0.008,-0.016,0.029,-0.002,0.002,-1.57,0.003,2.947,-0.071,0.014,3.45,2,-1,-1,1,144.6,120,1,1,3,2,40.481052,-3.40233,1.467,145.3,1
683.31,145.3,40.481628,-3.40176,588.9,4,5,36.6,0.703,1,0.069,-0.025,0.023,-0.002,-0.027,0.003,-1.57,0.001,2.934,0.01,-0.002,3.459,2,-1,-1,1,145.3,120,1,1,3,2,40.481052,-3.40233,1.467,145.3,1
684.32,146.3,40.481922,-3.401478,590.3,4,5,36.6,0,1,0.017,0.007,-0.048,-0.021,0.001,-0.055,-1.539,0.015,2.922,0.03,-0.002,3.433,1,-1,-1,1,146.3,120,1,1,3,2,40.481628,-3.40176,1.994,143.9,1
685.31,143.9,40.482216,-3.401202,591.1,4,5,36.6,0,1,-0.084,-0.002,-0.033,-0.025,-0.004,-0.028,-1.511,0.012,2.909,0.121,0.023,3.484,2,-1,-1,1,143.9,120,1,1,3,2,40.481628,-3.40176,1.994,143.9,1
686.4,141.4,40.48251,-3.400922,591.4,4,5,36.5,0.03,1,-0.03,-0.004,-0.005,-0.021,-0.012,-0.005,-1.508,0.011,2.899,0.071,-0.005,3.482,2,-1,-1,0,141.4,120,1,1,3,2,40.482216,-3.401202,1.332,140.5,1
687.4,140.5,40.4828,-3.40064,591.3,4,5,36.6,0.097,1,-0.006,0.018,-0.017,0.015,0.003,-0.001,-1.513,0.003,2.889,0.071,0.026,3.542,1,-1,-1,0,140.5,120,1,1,3,2,40.482216,-3.401202,1.332,140.5,1
688.34,138.1,40.48307,-3.400369,592.6,4,5,36.6,0.097,1,0.119,-0.009,0.031,0.072,-0.004,0.008,-1.5,0.007,2.879,0.172,0.001,3.529,1,-1,-1,0,138.1,120,1,1,3,2,40.4828,-3.40064,1.31,138.1,1
689.35,136.2,40.483345,-3.400105,592.4,4,5,36.6,0,1,0.044,-0.004,0.057,-0.003,0.008,0.055,-1.511,-0.005,2.868,0.293,-0.021,3.587,2,-1,-1,0,136.2,120,1,1,3,2,40.4828,-3.40064,1.31,138.1,1
690.36,134.8,40.48362,-3.399837,592.8,4,5,36.6,0,1,-0.087,0.004,0.01,-0.058,0.016,0.023,-1.521,-0.014,2.854,0.717,-0.022,3.485,2,-1,-1,0,134.8,120,1,1,3,2,40.483345,-3.400105,0.811,134.8,1
691.33,134.5,40.483883,-3.399572,593.2,4,5,35.7,0.953,1,-0.031,-0.027,-0.005,-0.024,-0.027,0.003,-1.528,-0.007,2.846,1.455,0.047,3.459,1,-1,-1,0,134.5,120,1,1,3,1,40.48362,-3.399837,2.102,134.9,1
692.3,134.9,40.484161,-3.399308,592.4,4,5,36.8,1.138,1,-0.039,0.003,-0.006,-0.034,-0.002,-0.012,-1.529,0.012,2.84,0,0,3.453,0,-1,-1,0,134.9,120,1,1,3,1,40.48362,-3.399837,2.102,134.9,1
693.33,134.2,40.484425,-3.399036,593,4,5,36.8,1.138,1,0.088,0.003,0.003,0.048,0.007,0.008,-1.531,-0.001,2.834,-0.515,-0.066,3.529,2,-1,-1,0,134.2,120,1,1,3,1,40.48362,-3.399837,2.102,134.9,1
694.33,133.5,40.484692,-3.398775,591.9,4,5,37.8,1.025,1,0.035,0.009,0.02,0.006,0.011,0.017,-1.553,-0.014,2.825,-0.172,0.044,3.612,2,-1,-1,0,133.5,120,1,1,3,1,40.484425,-3.399035,1.654,134.1,1
695.31,134.1,40.484943,-3.398515,592.7,4,5,37.8,1.025,1,0.024,0.016,0.045,0.008,0.003,0.023,-1.562,-0.014,2.817,0.131,0.057,3.458,2,-1,-1,0,134.1,120,1,1,3,1,40.484425,-3.399035,1.654,134.1,1
696.36,135.4,40.485222,-3.398223,593.2,4,5,37.8,0,1,0.022,0.031,0.019,-0.029,0.003,0.001,-1.571,-0.017,2.807,0.232,-0.016,3.417,1,-1,-1,0,135.4,120,1,1,3,1,40.484943,-3.398515,1.124,135.4,1
697.39,136.4,40.4855,-3.397933,593.2,4,5,40.3,2.429,1,-0.064,-0.029,-0.018,-0.006,-0.022,-0.02,-1.56,-0.032,2.797,0.242,-0.06,3.417,1,-1,-1,0,136.4,120,1,1,3,1,40.4855,-3.397932,0.897,137.4,1
698.3,137.4,40.48576,-3.397639,594,6,5,40.3,2.429,1,-0.118,0.015,-0.046,-0.09,0.032,-0.051,-1.55,-0.038,2.786,0.323,-0.03,3.638,2,-1,-1,0,137.4,120,1,1,3,1,40.4855,-3.397932,0.897,137.4,1
699.3,136.8,40.486015,-3.397342,594.3,4,5,41.6,1.292,1,-0.018,-0.005,-0.038,-0.036,-0.009,-0.046,-1.534,-0.031,2.778,0.273,-0.037,3.616,2,-1,-1,0,136.8,120,1,1,3,1,40.48576,-3.397639,0.613,136.8,1
700.38,134.5,40.486271,-3.397045,593.3,6,5,43.2,2.935,1,-0.028,0.015,-0.041,-0.002,0.011,-0.038,-1.525,-0.036,2.769,0.212,-0.069,3.616,2,-1,-1,0,134.5,120,1,1,3,1,40.486271,-3.397045,0.487,133.7,1
701.34,133.7,40.486523,-3.396743,591.5,6,5,44.1,2.495,1,0.03,-0.017,-0.048,0.034,-0.014,-0.03,-1.518,-0.037,2.764,0.152,-0.079,3.679,1,-1,-1,0,133.7,120,1,1,3,1,40.486271,-3.397045,0.487,133.7,1
702.3,132.5,40.486763,-3.396448,592.4,6,5,44.1,0.851,1,0.004,-0.011,0.01,-0.019,-0.001,-0.005,-1.506,-0.034,2.759,0.111,-0.026,3.689,1,-1,-1,1,132.5,120,1,1,3,1,40.486523,-3.396743,0.653,132.5,1
703.31,130.8,40.487007,-3.396157,591.9,6,5,44.1,0,1,-0.006,-0.002,-0.045,0.018,-0.008,-0.03,-1.505,-0.031,2.755,0.121,-0.002,3.598,1,-1,-1,1,130.8,120,1,1,3,1,40.486763,-3.396448,0.741,130.8,1
704.31,128.6,40.487232,-3.395846,591.1,6,5,57.2,13.167,1,-0.002,0.012,-0.008,-0.024,0.023,-0.01,-1.494,-0.035,2.747,-0.162,-0.013,3.516,2,-1,-1,0,128.6,120,1,1,3,1,40.487007,-3.396157,1.294,126,1
705.31,126,40.487457,-3.395565,590.7,4,5,45.4,11.87,1,-0.039,-0.023,0,-0.021,-0.015,-0.005,-1.487,-0.028,2.744,-0.343,0.006,3.814,2,-1,-1,0,126,120,1,1,3,1,40.487457,-3.395565,0.687,123.4,1
706.3,123.4,40.487686,-3.395275,590.4,6,5,45.7,11.519,1,0.005,-0.024,-0.02,-0.022,-0.038,-0.006,-1.483,-0.019,2.746,-0.364,0.01,3.68,2,-1,-1,0,123.4,120,1,1,3,1,40.487457,-3.395565,0.687,123.4,1
707.3,121.8,40.487892,-3.394987,590.4,4,5,46.1,0.703,1,-0.118,-0.01,-0.009,-0.064,-0.013,0.006,-1.499,-0.015,2.749,-0.273,0.058,3.648,2,32.63,0.96,1,121.8,120,1,1,3,1,40.487686,-3.395275,1.626,120.2,1
708.31,120.2,40.488102,-3.394708,589.8,4,5,46.1,0.352,1,-0.024,-0.041,0.058,0.002,-0.041,0.029,-1.519,0.001,2.762,-0.121,0.037,3.545,1,29.59,0.89,1,120.2,120,1,1,3,1,40.487686,-3.395275,1.626,120.2,1
709.31,119.5,40.4883,-3.394418,593.5,4,5,46.1,0,1,-0.022,-0.048,0.044,-0.025,-0.042,0.045,-1.55,0.021,2.781,-0.222,0.008,3.441,1,25.02,0.75,1,119.5,120,1,1,3,1,40.488102,-3.394708,0.583,119.5,1
710.31,120.3,40.488503,-3.394135,590.3,4,5,45.7,0.352,1,0.079,-0.012,0.024,0.034,-0.025,0.032,-1.597,0.043,2.805,-0.677,-0.07,3.579,2,21.91,0.66,2,120.3,120,1,1,3,1,40.4883,-3.394417,0.979,120.3,1
711.32,122.7,40.488728,-3.393849,591.2,4,5,44.6,1.406,1,-0.098,0.029,-0.006,-0.055,0.012,0.011,-1.6,0.024,2.817,0,0,3.506,0,16.49,0.48,3,122.7,120,1,1,3,2,40.488503,-3.394135,0.813,122.7,1
712.36,125,40.488949,-3.393566,591.3,4,5,43.9,1.758,1,-0.049,0.012,0.005,-0.027,0.03,-0.007,-1.605,-0.004,2.812,0,0,3.508,0,21.55,0.62,2,125,120,1,1,3,2,40.488728,-3.393848,0.621,125,1
713.35,127.6,40.489174,-3.393277,591.4,4,5,45,1.055,1,0.006,0.046,0,-0.02,0.051,0.007,-1.606,-0.018,2.802,0.192,-0.041,3.327,2,29.91,0.84,1,127.6,120,1,1,3,2,40.488949,-3.393566,0.647,127.6,1
714.31,129.1,40.489395,-3.392977,592.1,4,5,46.1,2.109,1,0.025,0.007,0.016,-0.001,0.001,0.005,-1.608,-0.019,2.795,0.141,0.005,3.323,2,39.63,1.1,1,129.1,120,1,1,3,2,40.489174,-3.393277,0.768,129.1,1
715.34,131.1,40.489624,-3.392672,594.7,4,5,46.4,1.406,1,-0.016,-0.037,-0.007,-0.028,-0.039,-0.012,-1.593,0.005,2.803,0.202,0.003,3.434,2,48.57,1.33,1,131.1,120,1,1,3,2,40.489395,-3.392976,0.69,131.1,1
716.32,132.9,40.489849,-3.392354,595.1,4,5,46.1,0.352,1,-0.031,-0.019,-0.002,-0.011,-0.013,-0.005,-1.577,0.003,2.806,0.374,-0.001,3.376,2,55.26,1.5,1,132.9,120,1,1,3,2,40.489624,-3.392671,0.617,132.9,1
717.32,134.3,40.490078,-3.392039,593.5,3,5,46.4,0.352,1,0.003,-0.015,-0.029,-0.023,-0.017,-0.026,-1.574,0.004,2.812,0.485,-0.053,3.494,2,71.7,1.92,1,134.3,120,1,1,3,2,40.489849,-3.392354,0.633,134.3,1
718.33,134.2,40.490318,-3.391713,593.3,4,5,46.4,0.352,1,-0.006,0.011,-0.036,-0.002,0.007,-0.018,-1.551,0.013,2.815,0.495,-0.038,3.513,2,81.58,2.19,1,134.2,120,1,1,3,2,40.490078,-3.392039,0.618,134.2,1
719.32,134.5,40.490559,-3.391397,593.8,4,5,46.3,0.08,1,-0.038,-0.003,-0.001,-0.049,0.008,-0.01,-1.544,0.022,2.822,0.485,-0.058,3.462,1,96.28,2.58,2,134.5,120,1,1,3,2,40.490318,-3.391712,0.574,134.5,1
720.31,134.3,40.49078,-3.391092,595.1,4,5,45.5,0.929,1,0.042,0.012,0.008,0.017,-0.005,0.005,-1.536,0.021,2.826,0.364,-0.081,3.526,2,107.2,2.87,2,134.3,120,1,1,3,2,40.490559,-3.391396,0.802,134.3,1
721.31,133.5,40.491013,-3.390776,595.5,4,5,45.9,0.446,1,-0.051,-0.012,0.009,-0.023,-0.004,0.007,-1.533,0.012,2.823,0.273,-0.051,3.672,2,128.04,3.45,1,133.5,120,1,1,3,2,40.49078,-3.391092,0.733,133.5,1
722.34,133.5,40.491253,-3.390463,595.8,4,5,45.9,0.446,1,-0.048,0.037,0.013,0.004,0.026,0.035,-1.537,-0.005,2.819,0.293,-0.065,3.757,2,156.58,4.22,1,133.5,120,1,1,3,2,40.491013,-3.390776,0.878,133.5,1
723.32,133,40.491489,-3.390133,597,4,5,46.2,0.284,1,0.019,-0.011,0.027,0.015,0.025,0.018,-1.558,-0.031,2.805,0.848,0.073,3.507,2,146.39,3.96,1,133,120,1,1,3,2,40.491253,-3.390463,0.699,133,1
724.35,133.6,40.491711,-3.38983,596.2,4,5,46.2,0.284,1,-0.011,-0.02,-0.041,-0.027,-0.019,-0.043,-1.541,-0.024,2.8,1.384,0.067,3.588,1,-1,-1,1,133.6,120,1,1,3,2,40.491489,-3.390132,1.224,133.6,1
725.32,133.7,40.49194,-3.389513,594.9,4,5,46.5,0.321,1,0.018,-0.02,0.013,0.021,-0.003,-0.01,-1.521,-0.018,2.793,0,0,3.507,0,158.26,4.26,1,133.7,120,1,1,3,1,40.49194,-3.389512,0.644,131.8,1
726.32,131.8,40.492157,-3.389199,595.7,4,5,47.3,1.119,1,-0.011,-0.018,0.039,-0.01,-0.011,0.022,-1.521,0.002,2.797,-0.505,-0.058,3.599,2,-1,-1,1,131.8,120,1,1,3,1,40.49194,-3.389512,0.644,131.8,1
727.32,131.3,40.492374,-3.388866,596.6,4,5,47.3,0.798,1,0.05,-0.01,-0.008,-0.011,0.006,-0.02,-1.519,0.017,2.802,-0.343,0.032,3.566,2,-1,-1,1,131.3,120,1,1,3,1,40.492157,-3.389199,0.978,131.3,1
728.32,131,40.492592,-3.388541,596.3,3,5,47.8,0.472,1,-0.008,0.048,-0.015,-0.011,0.048,-0.022,-1.512,-0.008,2.796,-0.202,0.055,3.571,2,-1,-1,1,131,120,1,1,3,1,40.492374,-3.388865,1.211,131,1
729.3,129.2,40.492802,-3.388222,596.1,4,5,48.4,1.056,1,0.047,-0.02,-0.034,0.021,-0.009,-0.02,-1.492,-0.007,2.793,-0.101,0.027,3.661,2,-1,-1,2,129.2,120,1,1,3,1,40.492374,-3.388865,1.211,131,1
730.32,127.1,40.493011,-3.387912,595.4,4,5,48.9,1.148,1,-0.028,-0.005,-0.023,-0.034,0.005,-0.022,-1.481,0,2.792,-0.172,0.004,3.704,2,-1,-1,2,127.1,120,1,1,3,1,40.492802,-3.388221,1.257,127.1,1
731.32,125,40.493214,-3.38761,595.9,4,5,49.5,1.099,1,0.005,0.02,-0.027,-0.019,0.012,-0.024,-1.467,-0.007,2.786,-0.242,-0.003,3.686,2,-1,-1,2,125,120,1,1,3,1,40.492802,-3.388221,1.257,127.1,1
732.32,121.8,40.493412,-3.387309,595.8,4,5,49.5,0.535,1,0.006,-0.023,0.026,-0.047,-0.004,-0.034,-1.434,-0.017,2.782,-0.273,0.024,3.763,2,-1,-1,1,121.8,120,1,1,3,1,40.493214,-3.387609,0.87,121.8,1
733.32,117,40.493607,-3.387009,594.9,4,5,50.7,1.246,1,0.041,-0.052,0.039,0.008,-0.037,0.037,-1.466,-0.018,2.779,-0.313,-0.034,3.49,2,-1,-1,1,117,120,1,1,3,1,40.493412,-3.387309,1.128,117,1
734.31,115.7,40.493793,-3.386701,594.8,4,5,50.7,1.246,1,-0.073,0.018,0.012,-0.05,0.028,0,-1.47,-0.01,2.773,-0.333,-0.014,3.696,2,-1,-1,1,115.7,120,1,1,3,1,40.493412,-3.387309,1.128,117,1
735.32,113.7,40.493965,-3.386415,595.5,4,5,50.7,0,1,-0.026,0.018,-0.015,-0.059,0.026,-0.018,-1.491,-0.018,2.766,-0.515,-0.013,3.408,2,22.84,0.72,2,113.7,120,1,1,3,1,40.493793,-3.386701,0.967,113.7,1
736.3,112.5,40.494144,-3.386124,593.9,3,5,50.7,0,1,-0.02,-0.007,0.006,-0.007,-0.015,0.015,-1.486,-0.009,2.762,-0.859,-0.004,2.774,1,24.92,0.8,1,112.5,120,1,1,3,1,40.493965,-3.386415,0.786,112.5,1
737.39,110.9,40.49432,-3.385848,593.9,3,5,51.1,0.413,1,0.004,0.008,0.012,0.011,0.001,0.01,-1.485,0.003,2.763,-0.465,0.037,2.348,1,-1,-1,1,110.9,120,1,1,3,1,40.494144,-3.386124,0.769,110.9,1
738.32,109,40.494488,-3.385565,596.3,3,5,51.5,0.8,1,-0.027,-0.012,0.071,-0.043,0.001,0.052,-1.512,0.008,2.766,0.01,-0.01,3.463,2,23.57,0.78,1,109,120,1,1,3,1,40.49432,-3.385847,0.632,109,1
739.32,109.1,40.494663,-3.385276,593.8,4,5,52.4,1.292,1,-0.026,0.014,-0.001,-0.024,0.005,0.002,-1.533,0.007,2.77,-0.172,-0.011,3.455,2,21.79,0.72,2,109.1,120,1,1,3,1,40.494488,-3.385565,0.551,109.1,1
740.32,109,40.494831,-3.384994,593.6,4,5,52.4,0.905,1,-0.024,0.037,0.005,-0.014,0.04,0.005,-1.532,-0.001,2.765,-0.333,0.013,3.165,2,16.75,0.55,2,109,120,1,1,3,1,40.494663,-3.385276,0.606,109,1
741.3,108.5,40.494995,-3.384713,593.3,4,5,53,0.616,1,-0.014,-0.019,0.026,-0.016,-0.017,0.033,-1.556,-0.001,2.76,-0.222,0.02,3.138,2,15.62,0.52,2,108.5,120,1,1,3,1,40.494831,-3.384994,0.541,108.5,1
742.33,108.5,40.495155,-3.384433,593.2,4,5,52.6,0.429,1,-0.003,0.003,-0.01,0.009,-0.006,-0.01,-1.57,-0.004,2.761,-0.03,0.05,3.152,2,13.77,0.46,2,108.5,120,1,1,3,1,40.494995,-3.384713,0.629,108.5,1
743.3,110.2,40.495319,-3.384132,592.6,4,5,54,1.375,1,0.001,0.005,-0.022,0.005,-0.002,-0.016,-1.552,-0.003,2.765,-0.091,-0.001,3.192,2,13.76,0.45,2,110.2,120,1,1,3,1,40.495155,-3.384433,2.104,109.4,1
744.33,109.4,40.495483,-3.383849,593.3,4,5,54,1.375,1,-0.035,0.005,0.005,-0.017,-0.005,0.002,-1.547,-0.009,2.765,-0.192,-0.081,3.191,2,12.81,0.42,1,109.4,120,1,1,3,1,40.495155,-3.384433,2.104,109.4,1
745.44,109.5,40.49564,-3.383556,592.7,4,5,53.8,0.156,1,-0.008,0.019,0.005,-0.003,0.012,-0.015,-1.533,-0.012,2.759,-0.384,-0.024,3.177,2,13.44,0.44,1,109.5,120,1,1,3,1,40.49564,-3.383556,1.045,108.9,1
746.33,108.9,40.4958,-3.383268,592,4,5,54.9,1.109,1,0.012,-0.007,0.034,-0.008,-0.006,0.028,-1.559,-0.015,2.757,-0.263,0.015,3.084,2,33.07,1.09,2,108.9,120,1,1,3,1,40.49564,-3.383556,1.045,108.9,1
747.44,108.9,40.495956,-3.382975,592.7,3,5,56.7,2.821,1,-0.022,-0.01,0.015,-0.013,-0.006,0.025,-1.575,-0.014,2.755,-0.182,0.031,3.194,1,29.36,0.97,2,108.9,120,1,1,3,1,40.49564,-3.383556,1.045,108.9,1
748.31,110.4,40.496113,-3.382684,595,3,5,56.7,1.712,1,-0.116,-0.022,-0.048,-0.03,0.007,-0.038,-1.741,0.006,2.781,-0.293,0.003,2.446,2,-1,-1,0,110.4,120,1,1,3,1,40.495956,-3.382974,1.587,111,1
749.39,111,40.496273,-3.382391,595.5,3,5,56.7,0,1,-0.026,0.011,-0.038,-0.021,0.003,-0.044,-1.592,0.033,2.765,-0.202,-0.05,2.244,2,-1,-1,0,111,120,1,1,3,1,40.495956,-3.382974,1.587,111,1
750.33,109.8,40.496429,-3.382097,591.4,3,5,55.9,0.772,1,-0.071,-0.015,-0.042,-0.057,0.001,-0.037,-1.523,0.033,2.752,-0.283,-0.031,3.262,2,22.12,0.73,1,109.8,120,1,1,3,1,40.496273,-3.382391,1.528,108.3,1
751.43,108.3,40.496582,-3.381783,591.2,3,5,57,1.152,1,-0.031,0.009,-0.005,-0.013,0.004,-0.013,-1.582,0.041,2.745,0.02,0.003,2.171,2,-1,-1,0,108.3,120,1,1,3,1,40.496273,-3.382391,1.528,108.3,1
752.31,106.7,40.496731,-3.381493,591.8,3,5,56.5,0.661,1,-0.035,-0.008,0.01,-0.014,-0.002,0.009,-1.563,0.013,2.727,0,0,3.478,-1,10.31,0.35,1,106.7,120,1,1,3,1,40.496582,-3.381783,0.971,106.7,1
753.36,104.9,40.496872,-3.381214,592.8,4,5,56.5,0.49,1,-0.024,-0.041,0.04,-0.021,-0.036,0.037,-1.592,0.027,2.733,0,0,3.478,-1,-1,-1,1,104.9,120,1,1,3,1,40.496731,-3.381492,1.613,105.4,1
754.33,105.4,40.497017,-3.380919,593.2,4,5,55.9,0.64,1,0.009,-0.013,0.057,-0.006,-0.025,0.047,-1.625,0.05,2.75,0,0,3.478,-1,-1,-1,1,105.4,120,1,1,3,1,40.496731,-3.381492,1.613,105.4,1
755.3,108,40.497162,-3.380627,594.7,4,5,56.5,0.573,1,-0.029,-0.031,0.029,-0.06,-0.03,0.033,-1.643,0.066,2.77,-0.081,0.101,2.603,2,-1,-1,2,108,120,1,1,3,1,40.497017,-3.380918,1.346,110.7,1
756.3,110.7,40.497303,-3.380332,594.2,3,5,56.5,0.573,1,0.003,0.025,-0.006,-0.015,0.023,0.005,-1.638,0.082,2.786,0,0.109,2.633,2,18.07,0.59,2,110.7,120,1,1,3,1,40.497017,-3.380918,1.346,110.7,1
757.33,111.3,40.49744,-3.380033,594.1,4,5,56.5,0,1,-0.03,-0.004,-0.05,-0.014,-0.007,-0.037,-1.606,0.081,2.795,0.313,-0.066,2.494,2,-1,-1,2,111.3,120,1,1,3,1,40.497303,-3.380331,1.725,111.2,1
758.32,111.2,40.497593,-3.379726,594.7,4,5,56.5,0,1,0.001,0.008,-0.011,-0.005,0.003,0.001,-1.585,0.069,2.801,0.384,-0.099,2.413,2,-1,-1,1,111.2,120,1,1,3,1,40.497303,-3.380331,1.725,111.2,1
759.31,110.5,40.497742,-3.379421,593.8,4,5,56.3,0.21,1,-0.021,0.015,-0.004,-0.058,0.004,-0.008,-1.574,0.079,2.803,0.323,-0.084,2.472,2,-1,-1,2,110.5,120,1,1,3,1,40.497593,-3.379726,0.932,110.5,1
760.31,109.7,40.497898,-3.379116,593.6,4,5,56.3,0.21,1,0.003,0.016,-0.001,-0.01,0.014,0.007,-1.573,0.061,2.811,0.556,-0.057,2.386,2,-1,-1,1,109.7,120,1,1,3,1,40.497593,-3.379726,0.932,110.5,1
761.3,109.2,40.498051,-3.37882,593.7,4,5,55.9,0.332,1,-0.005,-0.006,0.029,-0.011,0.003,0.026,-1.57,0.053,2.825,0.485,-0.072,2.669,2,-1,-1,2,109.2,120,1,1,3,1,40.497742,-3.37942,2.785,109.2,1
762.31,109.2,40.498207,-3.378512,593.7,4,5,55.9,0.332,1,-0.003,0.036,-0.049,-0.018,0.038,-0.034,-1.579,0.064,2.829,0.424,-0.065,2.588,2,-1,-1,1,109.2,120,1,1,3,1,40.497742,-3.37942,2.785,109.2,1
763.3,109.2,40.498348,-3.378226,594.6,4,5,55.9,0,1,-0.022,0.032,-0.021,0.007,0.034,-0.022,-1.553,0.052,2.825,0.374,-0.057,2.673,2,-1,-1,1,109.2,120,1,1,3,1,40.498207,-3.378512,1.468,106.9,1
764.32,106.9,40.498493,-3.37793,595.1,4,5,55.6,0.365,1,-0.038,0.043,-0.006,-0.042,0.026,-0.009,-1.54,0.042,2.828,0.303,-0.114,2.624,2,-1,-1,1,106.9,120,1,1,3,1,40.498207,-3.378512,1.468,106.9,1
765.31,105.5,40.498642,-3.37764,595,4,5,56.2,0.622,1,-0.014,0.003,-0.021,-0.005,0.002,-0.011,-1.527,0.034,2.828,0.323,-0.127,2.644,2,-1,-1,1,105.5,120,1,1,3,1,40.498493,-3.37793,1.383,103.5,1
766.31,103.5,40.498779,-3.377352,594.8,4,5,56.2,0.622,1,0.026,-0.004,0.007,0.007,-0.003,-0.003,-1.495,0.038,2.829,0.333,-0.162,2.68,2,-1,-1,1,103.5,120,1,1,3,1,40.498493,-3.37793,1.383,103.5,1
767.32,100.9,40.498913,-3.377075,595.7,4,5,56.2,0,1,-0.081,0.006,0.025,-0.022,-0.014,0.015,-1.503,0.05,2.835,0.162,-0.202,2.618,2,-1,-1,1,100.9,120,1,1,3,1,40.498779,-3.377352,1.046,100.9,1
768.31,98.3,40.499054,-3.376821,595.2,4,5,56.2,0,1,-0.035,0.005,0.01,0.001,0.013,0.022,-1.521,0.025,2.833,0.242,-0.168,2.644,2,-1,-1,1,98.3,120,1,1,3,1,40.499054,-3.376821,0.885,96.7,1
769.31,96.7,40.499187,-3.37655,593.9,4,5,56.2,0,1,-0.041,0.007,-0.001,-0.014,0.003,0.012,-1.555,0.041,2.836,0.222,-0.137,2.562,1,-1,-1,1,96.7,120,1,1,3,1,40.499054,-3.376821,0.885,96.7,1
770.3,96.3,40.499325,-3.376287,593.8,4,5,57,0.762,1,0.07,-0.012,-0.006,0.028,-0.004,-0.01,-1.548,0.031,2.837,0.111,-0.12,2.53,2,-1,-1,1,96.3,120,1,1,3,1,40.499187,-3.37655,0.987,96.3,1
771.31,95.5,40.499462,-3.376017,593.4,6,5,57,0.762,1,-0.02,-0.03,0.008,-0.011,-0.016,0.001,-1.542,0.03,2.836,0.152,-0.074,2.47,2,-1,-1,1,95.5,120,1,1,3,1,40.499325,-3.376286,1.011,95.5,1
772.32,93.6,40.499592,-3.375756,593.6,6,5,57,0,1,-0.024,-0.005,-0.012,-0.023,0.011,-0.002,-1.545,0.027,2.834,-0.02,-0.035,2.635,1,-1,-1,2,93.6,120,1,1,3,1,40.499592,-3.375756,0.885,92.1,1
773.33,92.1,40.499722,-3.375487,592.8,4,5,56.7,0.286,1,-0.024,0.003,0.006,-0.043,0.005,0.004,-1.542,0.031,2.835,0.071,-0.075,2.537,2,-1,-1,2,92.1,120,1,1,3,1,40.499592,-3.375756,0.885,92.1,1
774.32,91.1,40.499844,-3.37524,592.7,4,5,56.7,0.286,1,-0.006,-0.049,0.037,-0.012,-0.042,0.031,-1.576,0.061,2.85,0.02,-0.139,2.721,2,-1,-1,2,91.1,120,1,1,3,1,40.499722,-3.375487,0.989,91.1,1
775.36,91.6,40.499977,-3.374979,592.8,4,5,55.9,0.767,1,-0.059,0.029,0.046,-0.048,0.009,0.044,-1.588,0.075,2.875,-0.303,-0.098,2.384,2,-1,-1,1,91.6,120,1,1,3,1,40.499844,-3.37524,1.006,91.6,1
776.4,92.7,40.500107,-3.374738,592.1,4,5,55.9,0.767,1,-0.011,0.072,0.029,-0.018,0.059,0.039,-1.62,0.046,2.875,0,0,3.5,0,15.57,0.61,2,92.7,120,1,1,3,1,40.500107,-3.374737,0.646,94.4,1
777.37,94.4,40.500248,-3.374487,593.5,4,5,55.9,0,1,0.004,0.028,0.052,0.015,0.047,0.046,-1.634,0.016,2.854,0,0,3.502,0,16.92,0.65,2,94.4,120,1,1,3,1,40.500107,-3.374737,0.646,94.4,1
778.31,96.8,40.500381,-3.374229,594,4,5,57.9,2.006,1,-0.002,-0.003,0.029,-0.01,0.003,0.028,-1.649,-0.007,2.834,0.091,0.028,2.791,1,18.15,0.67,1,96.8,120,1,1,3,1,40.500248,-3.374487,0.785,96.8,1
779.31,99.7,40.500519,-3.373966,594.9,4,5,57.9,2.006,1,-0.009,0.023,0.004,-0.012,0.019,0.005,-1.659,-0.009,2.815,0,-0.152,2.695,2,19.68,0.71,2,99.7,120,1,1,3,1,40.500381,-3.374229,1.206,99.7,1
780.36,101.6,40.500648,-3.373674,595,4,5,57.7,0.237,1,-0.036,-0.033,0.015,-0.019,-0.02,0.008,-1.665,0.01,2.807,0.121,-0.105,2.545,2,20.85,0.74,2,101.6,120,1,1,3,1,40.500381,-3.374229,1.206,99.7,1
